"long","lat","order","grid","resolution"
-8.74060244223994,58.7109216826135,3,"NA09",10
-8.72334085384838,58.62173277487,4,"NA09",10
-8.89427144602087,58.6126425450611,5,"NA09",10
-8.57256568662832,57.8188374492125,1,"NA10",10
-8.58892148484444,57.9080651021556,2,"NA10",10
-8.42124737518873,57.9166867556631,3,"NA10",10
-8.40530071952425,57.8274295002796,4,"NA10",10
-8.57256568662832,57.8188374492125,5,"NA10",10
-8.58892148484444,57.9080651021556,1,"NA11",10
-8.60537462446639,57.9972885441288,2,"NA11",10
-8.43728899033912,58.0059399460655,3,"NA11",10
-8.42124737518873,57.9166867556631,4,"NA11",10
-8.58892148484444,57.9080651021556,5,"NA11",10
-8.60537462446639,57.9972885441288,1,"NA12",10
-8.62192590964139,58.0865077522501,2,"NA12",10
-8.45342635009057,58.0951890498288,3,"NA12",10
-8.43728899033912,58.0059399460655,4,"NA12",10
-8.60537462446639,57.9972885441288,5,"NA12",10
-8.62192590964139,58.0865077522501,1,"NA13",10
-8.63857615347293,58.1757227033729,2,"NA13",10
-8.46966024831144,58.1844340450442,3,"NA13",10
-8.45342635009057,58.0951890498288,4,"NA13",10
-8.62192590964139,58.0865077522501,5,"NA13",10
-8.63857615347293,58.1757227033729,1,"NA14",10
-8.65532617814487,58.2649333740824,2,"NA14",10
-8.48599148774473,58.2736749095476,3,"NA14",10
-8.46966024831144,58.1844340450442,4,"NA14",10
-8.63857615347293,58.1757227033729,5,"NA14",10
-8.65532617814487,58.2649333740824,1,"NA15",10
-8.67217681504757,58.3541397406912,2,"NA15",10
-8.50242088013147,58.3629116209166,3,"NA15",10
-8.48599148774473,58.2736749095476,4,"NA15",10
-8.65532617814487,58.2649333740824,5,"NA15",10
-8.67217681504757,58.3541397406912,1,"NA16",10
-8.68912890490606,58.4433417792356,2,"NA16",10
-8.51894924633621,58.4521441564664,3,"NA16",10
-8.50242088013147,58.3629116209166,4,"NA16",10
-8.67217681504757,58.3541397406912,5,"NA16",10
-8.68912890490606,58.4433417792356,1,"NA17",10
-8.70618329791044,58.5325394654715,2,"NA17",10
-8.53557741647458,58.5413724932458,3,"NA17",10
-8.51894924633621,58.4521441564664,4,"NA17",10
-8.68912890490606,58.4433417792356,5,"NA17",10
-8.70618329791044,58.5325394654715,1,"NA18",10
-8.72334085384838,58.62173277487,2,"NA18",10
-8.552306230043,58.6305966080334,3,"NA18",10
-8.53557741647458,58.5413724932458,4,"NA18",10
-8.70618329791044,58.5325394654715,5,"NA18",10
-8.72334085384838,58.62173277487,1,"NA19",10
-8.74060244223994,58.7109216826135,2,"NA19",10
-8.56913653605057,58.7198164773334,3,"NA19",10
-8.552306230043,58.6305966080334,4,"NA19",10
-8.72334085384838,58.62173277487,5,"NA19",10
-8.40530071952425,57.8274295002796,1,"NA20",10
-8.42124737518873,57.9166867556631,2,"NA20",10
-8.25347830692955,57.925087813442,3,"NA20",10
-8.23794157029263,57.8358016994407,4,"NA20",10
-8.40530071952425,57.8274295002796,5,"NA20",10
-8.42124737518873,57.9166867556631,1,"NA21",10
-8.43728899033912,58.0059399460655,2,"NA21",10
-8.26910761249855,58.0143700049252,3,"NA21",10
-8.25347830692955,57.925087813442,4,"NA21",10
-8.42124737518873,57.9166867556631,5,"NA21",10
-8.43728899033912,58.0059399460655,1,"NA22",10
-8.45342635009057,58.0951890498288,2,"NA22",10
-8.2848302529633,58.1036482534283,3,"NA22",10
-8.26910761249855,58.0143700049252,4,"NA22",10
-8.43728899033912,58.0059399460655,5,"NA22",10
-8.45342635009057,58.0951890498288,1,"NA23",10
-8.46966024831144,58.1844340450442,2,"NA23",10
-8.30064700283564,58.1929225382515,3,"NA23",10
-8.2848302529633,58.1036482534283,4,"NA23",10
-8.45342635009057,58.0951890498288,5,"NA23",10
-8.46966024831144,58.1844340450442,1,"NA24",10
-8.48599148774473,58.2736749095476,2,"NA24",10
-8.31655864529425,58.2821928384531,3,"NA24",10
-8.30064700283564,58.1929225382515,4,"NA24",10
-8.46966024831144,58.1844340450442,5,"NA24",10
-8.48599148774473,58.2736749095476,1,"NA25",10
-8.50242088013147,58.3629116209166,2,"NA25",10
-8.33256597230539,58.3714591328465,3,"NA25",10
-8.31655864529425,58.2821928384531,4,"NA25",10
-8.48599148774473,58.2736749095476,5,"NA25",10
-8.50242088013147,58.3629116209166,1,"NA26",10
-8.51894924633621,58.4521441564664,2,"NA26",10
-8.34866978474554,58.4607213999965,3,"NA26",10
-8.33256597230539,58.3714591328465,4,"NA26",10
-8.50242088013147,58.3629116209166,5,"NA26",10
-8.51894924633621,58.4521441564664,1,"NA27",10
-8.53557741647458,58.5413724932458,2,"NA27",10
-8.36487089252615,58.5499796182151,3,"NA27",10
-8.34866978474554,58.4607213999965,4,"NA27",10
-8.51894924633621,58.4521441564664,5,"NA27",10
-8.53557741647458,58.5413724932458,1,"NA28",10
-8.552306230043,58.6305966080334,2,"NA28",10
-8.38117011472049,58.6392337655584,3,"NA28",10
-8.36487089252615,58.5499796182151,4,"NA28",10
-8.53557741647458,58.5413724932458,5,"NA28",10
-8.552306230043,58.6305966080334,1,"NA29",10
-8.56913653605057,58.7198164773334,2,"NA29",10
-8.39756827969258,58.7284838198224,3,"NA29",10
-8.38117011472049,58.6392337655584,4,"NA29",10
-8.552306230043,58.6305966080334,5,"NA29",10
-8.23794157029263,57.8358016994407,1,"NA30",10
-8.25347830692955,57.925087813442,2,"NA30",10
-8.08561667068316,57.9332680195097,3,"NA30",10
-8.07049061059868,57.8439537926401,4,"NA30",10
-8.23794157029263,57.8358016994407,5,"NA30",10
-8.25347830692955,57.925087813442,1,"NA31",10
-8.26910761249855,58.0143700049252,2,"NA31",10
-8.10083290071447,58.0225784627782,3,"NA31",10
-8.08561667068316,57.9332680195097,4,"NA31",10
-8.25347830692955,57.925087813442,5,"NA31",10
-8.26910761249855,58.0143700049252,1,"NA32",10
-8.2848302529633,58.1036482534283,2,"NA32",10
-8.11614004738802,58.1118851031511,3,"NA32",10
-8.10083290071447,58.0225784627782,4,"NA32",10
-8.26910761249855,58.0143700049252,5,"NA32",10
-8.2848302529633,58.1036482534283,1,"NA33",10
-8.30064700283564,58.1929225382515,2,"NA33",10
-8.1315388657404,58.2011879211086,3,"NA33",10
-8.11614004738802,58.1118851031511,4,"NA33",10
-8.2848302529633,58.1036482534283,5,"NA33",10
-8.30064700283564,58.1929225382515,1,"NA34",10
-8.31655864529425,58.2821928384531,2,"NA34",10
-8.14703011926536,58.2904868969027,3,"NA34",10
-8.1315388657404,58.2011879211086,4,"NA34",10
-8.30064700283564,58.1929225382515,5,"NA34",10
-8.31655864529425,58.2821928384531,1,"NA35",10
-8.33256597230539,58.3714591328465,2,"NA35",10
-8.16261458003165,58.3797820105533,3,"NA35",10
-8.14703011926536,58.2904868969027,4,"NA35",10
-8.31655864529425,58.2821928384531,5,"NA35",10
-8.33256597230539,58.3714591328465,1,"NA36",10
-8.34866978474554,58.4607213999965,2,"NA36",10
-8.17829302880294,58.4690732418449,3,"NA36",10
-8.16261458003165,58.3797820105533,4,"NA36",10
-8.33256597230539,58.3714591328465,5,"NA36",10
-8.34866978474554,58.4607213999965,1,"NA37",10
-8.36487089252615,58.5499796182151,2,"NA37",10
-8.19406625515967,58.5583605703232,3,"NA37",10
-8.17829302880294,58.4690732418449,4,"NA37",10
-8.34866978474554,58.4607213999965,5,"NA37",10
-8.36487089252615,58.5499796182151,1,"NA38",10
-8.38117011472049,58.6392337655584,2,"NA38",10
-8.20993505762294,58.6476439752914,3,"NA38",10
-8.19406625515967,58.5583605703232,4,"NA38",10
-8.36487089252615,58.5499796182151,5,"NA38",10
-8.38117011472049,58.6392337655584,1,"NA39",10
-8.39756827969258,58.7284838198224,2,"NA39",10
-8.2259002437806,58.7369234358065,3,"NA39",10
-8.20993505762294,58.6476439752914,4,"NA39",10
-8.38117011472049,58.6392337655584,5,"NA39",10
-8.07049061059868,57.8439537926401,1,"NA40",10
-8.08561667068316,57.9332680195097,2,"NA40",10
-7.91766486548252,57.9412271243616,3,"NA40",10
-7.90295022040978,57.8518855322529,4,"NA40",10
-8.07049061059868,57.8439537926401,5,"NA40",10
-8.08561667068316,57.9332680195097,1,"NA41",10
-8.10083290071447,58.0225784627782,2,"NA41",10
-7.93246727328973,58.03056506822,3,"NA41",10
-7.91766486548252,57.9412271243616,4,"NA41",10
-8.08561667068316,57.9332680195097,5,"NA41",10
-8.10083290071447,58.0225784627782,1,"NA42",10
-8.11614004738802,58.1118851031511,2,"NA42",10
-7.94735817114453,58.1198993456724,3,"NA42",10
-7.93246727328973,58.03056506822,4,"NA42",10
-8.10083290071447,58.0225784627782,5,"NA42",10
-8.11614004738802,58.1118851031511,1,"NA43",10
-8.1315388657404,58.2011879211086,2,"NA43",10
-7.9623382944923,58.2092299383506,3,"NA43",10
-7.94735817114453,58.1198993456724,4,"NA43",10
-8.11614004738802,58.1118851031511,5,"NA43",10
-8.1315388657404,58.2011879211086,1,"NA44",10
-8.14703011926536,58.2904868969027,2,"NA44",10
-7.97740838702392,58.2985568276703,3,"NA44",10
-7.9623382944923,58.2092299383506,4,"NA44",10
-8.1315388657404,58.2011879211086,5,"NA44",10
-8.14703011926536,58.2904868969027,1,"NA45",10
-8.16261458003165,58.3797820105533,2,"NA45",10
-7.99256920079081,58.3878799948286,3,"NA45",10
-7.97740838702392,58.2985568276703,4,"NA45",10
-8.14703011926536,58.2904868969027,5,"NA45",10
-8.16261458003165,58.3797820105533,1,"NA46",10
-8.17829302880294,58.4690732418449,2,"NA46",10
-8.00782149632194,58.4771994208,3,"NA46",10
-7.99256920079081,58.3878799948286,4,"NA46",10
-8.16261458003165,58.3797820105533,5,"NA46",10
-8.17829302880294,58.4690732418449,1,"NA47",10
-8.19406625515967,58.5583605703232,2,"NA47",10
-8.02316604274279,58.5665150863333,3,"NA47",10
-8.00782149632194,58.4771994208,4,"NA47",10
-8.17829302880294,58.4690732418449,5,"NA47",10
-8.19406625515967,58.5583605703232,1,"NA48",10
-8.20993505762294,58.6476439752914,2,"NA48",10
-8.03860361789634,58.6558269719485,3,"NA48",10
-8.02316604274279,58.5665150863333,4,"NA48",10
-8.19406625515967,58.5583605703232,5,"NA48",10
-8.20993505762294,58.6476439752914,1,"NA49",10
-8.2259002437806,58.7369234358065,2,"NA49",10
-8.05413500846605,58.7451350579329,3,"NA49",10
-8.03860361789634,58.6558269719485,4,"NA49",10
-8.20993505762294,58.6476439752914,5,"NA49",10
-7.90295022040978,57.8518855322529,1,"NA50",10
-7.91766486548252,57.9412271243616,2,"NA50",10
-7.74962529857479,57.9489648849978,3,"NA50",10
-7.73532278779567,57.859596677112,4,"NA50",10
-7.90295022040978,57.8518855322529,5,"NA50",10
-7.91766486548252,57.9412271243616,1,"NA51",10
-7.93246727328973,58.03056506822,2,"NA51",10
-7.76401315685514,58.0383295763986,3,"NA51",10
-7.74962529857479,57.9489648849978,4,"NA51",10
-7.91766486548252,57.9412271243616,5,"NA51",10
-7.93246727328973,58.03056506822,1,"NA52",10
-7.94735817114453,58.1198993456724,2,"NA52",10
-7.77848707045621,58.1276907342687,3,"NA52",10
-7.76401315685514,58.0383295763986,4,"NA52",10
-7.93246727328973,58.03056506822,5,"NA52",10
-7.94735817114453,58.1198993456724,1,"NA53",10
-7.9623382944923,58.2092299383506,2,"NA53",10
-7.79304775511898,58.2170483413619,3,"NA53",10
-7.77848707045621,58.1276907342687,4,"NA53",10
-7.94735817114453,58.1198993456724,5,"NA53",10
-7.9623382944923,58.2092299383506,1,"NA54",10
-7.97740838702392,58.2985568276703,2,"NA54",10
-7.80769593461642,58.3064023802286,3,"NA54",10
-7.79304775511898,58.2170483413619,4,"NA54",10
-7.9623382944923,58.2092299383506,5,"NA54",10
-7.97740838702392,58.2985568276703,1,"NA55",10
-7.99256920079081,58.3878799948286,2,"NA55",10
-7.82243234086557,58.3957528332128,3,"NA55",10
-7.80769593461642,58.3064023802286,4,"NA55",10
-7.97740838702392,58.2985568276703,5,"NA55",10
-7.99256920079081,58.3878799948286,1,"NA56",10
-8.00782149632194,58.4771994208,2,"NA56",10
-7.83725771404174,58.4850996824488,3,"NA56",10
-7.82243234086557,58.3957528332128,4,"NA56",10
-7.99256920079081,58.3878799948286,5,"NA56",10
-8.00782149632194,58.4771994208,1,"NA57",10
-8.02316604274279,58.5665150863333,2,"NA57",10
-7.85217280269452,58.5744429098583,3,"NA57",10
-7.83725771404174,58.4850996824488,4,"NA57",10
-8.00782149632194,58.4771994208,5,"NA57",10
-8.02316604274279,58.5665150863333,1,"NA58",10
-8.03860361789634,58.6558269719485,2,"NA58",10
-7.8671783638657,58.663782497147,3,"NA58",10
-7.85217280269452,58.5744429098583,4,"NA58",10
-8.02316604274279,58.5665150863333,5,"NA58",10
-8.03860361789634,58.6558269719485,1,"NA59",10
-8.05413500846605,58.7451350579329,2,"NA59",10
-7.88227516320929,58.7531184258015,3,"NA59",10
-7.8671783638657,58.663782497147,4,"NA59",10
-8.03860361789634,58.6558269719485,5,"NA59",10
-7.73532278779567,57.859596677112,1,"NA60",10
-7.74962529857479,57.9489648849978,2,"NA60",10
-7.58150038521678,57.9564810649505,3,"NA60",10
-7.56761070872649,57.8670869925349,4,"NA60",10
-7.73532278779567,57.859596677112,5,"NA60",10
-7.74962529857479,57.9489648849978,1,"NA61",10
-7.76401315685514,58.0383295763986,2,"NA61",10
-7.5954729861622,58.0458717490423,3,"NA61",10
-7.58150038521678,57.9564810649505,4,"NA61",10
-7.74962529857479,57.9489648849978,5,"NA61",10
-7.76401315685514,58.0383295763986,1,"NA62",10
-7.77848707045621,58.1276907342687,2,"NA62",10
-7.60952919978002,58.1352590288449,3,"NA62",10
-7.5954729861622,58.0458717490423,4,"NA62",10
-7.76401315685514,58.0383295763986,5,"NA62",10
-7.77848707045621,58.1276907342687,1,"NA63",10
-7.79304775511898,58.2170483413619,2,"NA63",10
-7.62366972199648,58.2246428882049,3,"NA63",10
-7.60952919978002,58.1352590288449,4,"NA63",10
-7.77848707045621,58.1276907342687,5,"NA63",10
-7.79304775511898,58.2170483413619,1,"NA64",10
-7.80769593461642,58.3064023802286,2,"NA64",10
-7.63789525655437,58.3140233107774,3,"NA64",10
-7.62366972199648,58.2246428882049,4,"NA64",10
-7.79304775511898,58.2170483413619,5,"NA64",10
-7.80769593461642,58.3064023802286,1,"NA65",10
-7.82243234086557,58.3957528332128,2,"NA65",10
-7.65220651512229,58.4034002800231,3,"NA65",10
-7.63789525655437,58.3140233107774,4,"NA65",10
-7.80769593461642,58.3064023802286,5,"NA65",10
-7.82243234086557,58.3957528332128,1,"NA66",10
-7.83725771404174,58.4850996824488,2,"NA66",10
-7.66660421740589,58.492773779206,3,"NA66",10
-7.65220651512229,58.4034002800231,4,"NA66",10
-7.82243234086557,58.3957528332128,5,"NA66",10
-7.83725771404174,58.4850996824488,1,"NA67",10
-7.85217280269452,58.5744429098583,2,"NA67",10
-7.68108909126083,58.5821437913895,3,"NA67",10
-7.66660421740589,58.492773779206,4,"NA67",10
-7.83725771404174,58.4850996824488,5,"NA67",10
-7.85217280269452,58.5744429098583,1,"NA68",10
-7.8671783638657,58.663782497147,2,"NA68",10
-7.69566187280778,58.6715102994342,3,"NA68",10
-7.68108909126083,58.5821437913895,4,"NA68",10
-7.85217280269452,58.5744429098583,5,"NA68",10
-7.8671783638657,58.663782497147,1,"NA69",10
-7.88227516320929,58.7531184258015,2,"NA69",10
-7.71032330654928,58.7608732859943,3,"NA69",10
-7.69566187280778,58.6715102994342,4,"NA69",10
-7.8671783638657,58.663782497147,5,"NA69",10
-7.56761070872649,57.8670869925349,1,"NA70",10
-7.58150038521678,57.9564810649505,2,"NA70",10
-7.41329254846847,57.9637754343099,3,"NA70",10
-7.399816386869,57.8743562503487,4,"NA70",10
-7.56761070872649,57.8670869925349,5,"NA70",10
-7.58150038521678,57.9564810649505,1,"NA71",10
-7.5954729861622,58.0458717490423,2,"NA71",10
-7.42684920387387,58.0531913544854,3,"NA71",10
-7.41329254846847,57.9637754343099,4,"NA71",10
-7.58150038521678,57.9564810649505,5,"NA71",10
-7.5954729861622,58.0458717490423,1,"NA72",10
-7.60952919978002,58.1352590288449,2,"NA72",10
-7.4404870215945,58.1426039959611,3,"NA72",10
-7.42684920387387,58.0531913544854,4,"NA72",10
-7.5954729861622,58.0458717490423,5,"NA72",10
-7.60952919978002,58.1352590288449,1,"NA73",10
-7.62366972199648,58.2246428882049,2,"NA73",10
-7.45420667763433,58.2320133436463,3,"NA73",10
-7.4404870215945,58.1426039959611,4,"NA73",10
-7.60952919978002,58.1352590288449,5,"NA73",10
-7.62366972199648,58.2246428882049,1,"NA74",10
-7.63789525655437,58.3140233107774,2,"NA74",10
-7.46800885559666,58.3214193822708,3,"NA74",10
-7.45420667763433,58.2320133436463,4,"NA74",10
-7.62366972199648,58.2246428882049,5,"NA74",10
-7.63789525655437,58.3140233107774,1,"NA75",10
-7.65220651512229,58.4034002800231,2,"NA75",10
-7.48189424679049,58.4108220963819,3,"NA75",10
-7.46800885559666,58.3214193822708,4,"NA75",10
-7.63789525655437,58.3140233107774,5,"NA75",10
-7.65220651512229,58.4034002800231,1,"NA76",10
-7.66660421740589,58.492773779206,2,"NA76",10
-7.49586355033871,58.500221470342,3,"NA76",10
-7.48189424679049,58.4108220963819,4,"NA76",10
-7.65220651512229,58.4034002800231,5,"NA76",10
-7.66660421740589,58.492773779206,1,"NA77",10
-7.68108909126083,58.5821437913895,2,"NA77",10
-7.50991747328818,58.5896174883257,3,"NA77",10
-7.49586355033871,58.500221470342,4,"NA77",10
-7.66660421740589,58.492773779206,5,"NA77",10
-7.68108909126083,58.5821437913895,1,"NA78",10
-7.69566187280778,58.6715102994342,2,"NA78",10
-7.52405673072152,58.6790101343167,3,"NA78",10
-7.50991747328818,58.5896174883257,4,"NA78",10
-7.68108909126083,58.5821437913895,5,"NA78",10
-7.69566187280778,58.6715102994342,1,"NA79",10
-7.71032330654928,58.7608732859943,2,"NA79",10
-7.53828204587094,58.7683993921055,3,"NA79",10
-7.52405673072152,58.6790101343167,4,"NA79",10
-7.69566187280778,58.6715102994342,5,"NA79",10
-7.399816386869,57.8743562503487,1,"NA80",10
-7.41329254846847,57.9637754343099,2,"NA80",10
-7.24500421898446,57.9708477697495,3,"NA80",10
-7.23194223338078,57.8814042289161,4,"NA80",10
-7.399816386869,57.8743562503487,5,"NA80",10
-7.41329254846847,57.9637754343099,1,"NA81",10
-7.42684920387387,58.0531913544854,2,"NA81",10
-7.2581442603533,58.0602881676945,3,"NA81",10
-7.24500421898446,57.9708477697495,4,"NA81",10
-7.41329254846847,57.9637754343099,5,"NA81",10
-7.42684920387387,58.0531913544854,1,"NA82",10
-7.4404870215945,58.1426039959611,2,"NA82",10
-7.2713630061857,58.1497254088586,3,"NA82",10
-7.2581442603533,58.0602881676945,4,"NA82",10
-7.42684920387387,58.0531913544854,5,"NA82",10
-7.4404870215945,58.1426039959611,1,"NA83",10
-7.45420667763433,58.2320133436463,2,"NA83",10
-7.28466111245872,58.239159479184,3,"NA83",10
-7.2713630061857,58.1497254088586,4,"NA83",10
-7.4404870215945,58.1426039959611,5,"NA83",10
-7.45420667763433,58.2320133436463,1,"NA84",10
-7.46800885559666,58.3214193822708,2,"NA84",10
-7.29803924252974,58.3285903644445,3,"NA84",10
-7.28466111245872,58.239159479184,4,"NA84",10
-7.45420667763433,58.2320133436463,5,"NA84",10
-7.46800885559666,58.3214193822708,1,"NA85",10
-7.48189424679049,58.4108220963819,2,"NA85",10
-7.31149806723997,58.4180180502434,3,"NA85",10
-7.29803924252974,58.3285903644445,4,"NA85",10
-7.46800885559666,58.3214193822708,5,"NA85",10
-7.48189424679049,58.4108220963819,1,"NA86",10
-7.49586355033871,58.500221470342,2,"NA86",10
-7.32503826501957,58.5074425220108,3,"NA86",10
-7.31149806723997,58.4180180502434,4,"NA86",10
-7.48189424679049,58.4108220963819,5,"NA86",10
-7.49586355033871,58.500221470342,1,"NA87",10
-7.50991747328818,58.5896174883257,2,"NA87",10
-7.33866052199468,58.5968637650007,3,"NA87",10
-7.32503826501957,58.5074425220108,4,"NA87",10
-7.49586355033871,58.500221470342,5,"NA87",10
-7.50991747328818,58.5896174883257,1,"NA88",10
-7.52405673072152,58.6790101343167,2,"NA88",10
-7.35236553209613,58.6862817642889,3,"NA88",10
-7.33866052199468,58.5968637650007,4,"NA88",10
-7.50991747328818,58.5896174883257,5,"NA88",10
-7.52405673072152,58.6790101343167,1,"NA89",10
-7.53828204587094,58.7683993921055,2,"NA89",10
-7.3661539971701,58.7756965047694,3,"NA89",10
-7.35236553209613,58.6862817642889,4,"NA89",10
-7.52405673072152,58.6790101343167,5,"NA89",10
-7.23194223338078,57.8814042289161,1,"NA90",10
-7.24500421898446,57.9708477697495,2,"NA90",10
-7.07663783480372,57.9776978545508,3,"NA90",10
-7.06399066670271,57.888230713159,4,"NA90",10
-7.23194223338078,57.8814042289161,5,"NA90",10
-7.24500421898446,57.9708477697495,1,"NA91",10
-7.2581442603533,58.0602881676945,2,"NA91",10
-7.08936061345073,58.0671619702933,3,"NA91",10
-7.07663783480372,57.9776978545508,4,"NA91",10
-7.24500421898446,57.9708477697495,5,"NA91",10
-7.2581442603533,58.0602881676945,1,"NA92",10
-7.2713630061857,58.1497254088586,2,"NA92",10
-7.10215963143121,58.1566230474857,3,"NA92",10
-7.08936061345073,58.0671619702933,4,"NA92",10
-7.2581442603533,58.0602881676945,5,"NA92",10
-7.2713630061857,58.1497254088586,1,"NA93",10
-7.28466111245872,58.239159479184,2,"NA93",10
-7.11503552459353,58.2460810730726,3,"NA93",10
-7.10215963143121,58.1566230474857,4,"NA93",10
-7.2713630061857,58.1497254088586,5,"NA93",10
-7.28466111245872,58.239159479184,1,"NA94",10
-7.29803924252974,58.3285903644445,2,"NA94",10
-7.12798893594576,58.3355360338414,3,"NA94",10
-7.11503552459353,58.2460810730726,4,"NA94",10
-7.28466111245872,58.239159479184,5,"NA94",10
-7.29803924252974,58.3285903644445,1,"NA95",10
-7.31149806723997,58.4180180502434,2,"NA95",10
-7.14102051575609,58.4249879164205,3,"NA95",10
-7.12798893594576,58.3355360338414,4,"NA95",10
-7.29803924252974,58.3285903644445,5,"NA95",10
-7.31149806723997,58.4180180502434,1,"NA96",10
-7.32503826501957,58.5074425220108,2,"NA96",10
-7.15413092165503,58.5144367072763,3,"NA96",10
-7.14102051575609,58.4249879164205,4,"NA96",10
-7.31149806723997,58.4180180502434,5,"NA96",10
-7.32503826501957,58.5074425220108,1,"NA97",10
-7.33866052199468,58.5968637650007,2,"NA97",10
-7.16732081873921,58.6038823927109,3,"NA97",10
-7.15413092165503,58.5144367072763,4,"NA97",10
-7.32503826501957,58.5074425220108,5,"NA97",10
-7.33866052199468,58.5968637650007,1,"NA98",10
-7.35236553209613,58.6862817642889,2,"NA98",10
-7.18059087967707,58.6933249588598,3,"NA98",10
-7.16732081873921,58.6038823927109,4,"NA98",10
-7.33866052199468,58.5968637650007,5,"NA98",10
-7.35236553209613,58.6862817642889,1,"NA99",10
-7.3661539971701,58.7756965047694,2,"NA99",10
-7.19394178481622,58.7827643916889,3,"NA99",10
-7.18059087967707,58.6933249588598,4,"NA99",10
-7.35236553209613,58.6862817642889,5,"NA99",10
-7.06399066670271,57.888230713159,1,"NB00",10
-7.07663783480372,57.9776978545508,2,"NB00",10
-6.90819584113738,57.9843254786275,3,"NB00",10
-6.89596411234956,57.8948354945827,4,"NB00",10
-7.06399066670271,57.888230713159,5,"NB00",10
-7.07663783480372,57.9776978545508,1,"NB01",10
-7.08936061345073,58.0671619702933,2,"NB01",10
-6.92050072828849,58.0738125505872,3,"NB01",10
-6.90819584113738,57.9843254786275,4,"NB01",10
-7.07663783480372,57.9776978545508,5,"NB01",10
-7.08936061345073,58.0671619702933,1,"NB02",10
-7.10215963143121,58.1566230474857,2,"NB02",10
-6.93287938258225,58.1632966985219,3,"NB02",10
-6.92050072828849,58.0738125505872,4,"NB02",10
-7.08936061345073,58.0671619702933,5,"NB02",10
-7.10215963143121,58.1566230474857,1,"NB03",10
-7.11503552459353,58.2460810730726,2,"NB03",10
-6.94533241963959,58.2527779103485,3,"NB03",10
-6.93287938258225,58.1632966985219,4,"NB03",10
-7.10215963143121,58.1566230474857,5,"NB03",10
-7.11503552459353,58.2460810730726,1,"NB04",10
-7.12798893594576,58.3355360338414,2,"NB04",10
-6.95786046201879,58.3422561738372,3,"NB04",10
-6.94533241963959,58.2527779103485,4,"NB04",10
-7.11503552459353,58.2460810730726,5,"NB04",10
-7.12798893594576,58.3355360338414,1,"NB05",10
-7.14102051575609,58.4249879164205,2,"NB05",10
-6.97046413931292,58.4317314766101,3,"NB05",10
-6.95786046201879,58.3422561738372,4,"NB05",10
-7.12798893594576,58.3355360338414,5,"NB05",10
-7.14102051575609,58.4249879164205,1,"NB06",10
-7.15413092165503,58.5144367072763,2,"NB06",10
-6.98314408824893,58.5212038061387,3,"NB06",10
-6.97046413931292,58.4317314766101,4,"NB06",10
-7.14102051575609,58.4249879164205,5,"NB06",10
-7.15413092165503,58.5144367072763,1,"NB07",10
-7.16732081873921,58.6038823927109,2,"NB07",10
-6.99590095278835,58.6106731497411,3,"NB07",10
-6.98314408824893,58.5212038061387,4,"NB07",10
-7.15413092165503,58.5144367072763,5,"NB07",10
-7.16732081873921,58.6038823927109,1,"NB08",10
-7.18059087967707,58.6933249588598,2,"NB08",10
-7.00873538422976,58.7001394945805,3,"NB08",10
-6.99590095278835,58.6106731497411,4,"NB08",10
-7.16732081873921,58.6038823927109,5,"NB08",10
-7.18059087967707,58.6933249588598,1,"NB09",10
-7.19394178481622,58.7827643916889,2,"NB09",10
-7.02164804131302,58.7896028276619,3,"NB09",10
-7.00873538422976,58.7001394945805,4,"NB09",10
-7.18059087967707,58.6933249588598,5,"NB09",10
-6.89596411234956,57.8948354945827,1,"NB10",10
-6.90819584113738,57.9843254786275,2,"NB10",10
-6.73968069015481,57.990730438549,3,"NB10",10
-6.72786500269893,57.9012183712987,4,"NB10",10
-6.89596411234956,57.8948354945827,5,"NB10",10
-6.90819584113738,57.9843254786275,1,"NB11",10
-6.92050072828849,58.0738125505872,2,"NB11",10
-6.75156707704414,58.0802397035863,3,"NB11",10
-6.73968069015481,57.990730438549,4,"NB11",10
-6.90819584113738,57.9843254786275,5,"NB11",10
-6.92050072828849,58.0738125505872,1,"NB12",10
-6.93287938258225,58.1632966985219,2,"NB12",10
-6.76352475204396,58.1697461554021,3,"NB12",10
-6.75156707704414,58.0802397035863,4,"NB12",10
-6.92050072828849,58.0738125505872,5,"NB12",10
-6.93287938258225,58.1632966985219,1,"NB13",10
-6.94533241963959,58.2527779103485,2,"NB13",10
-6.77555431045193,58.2592497828542,3,"NB13",10
-6.76352475204396,58.1697461554021,4,"NB13",10
-6.93287938258225,58.1632966985219,5,"NB13",10
-6.94533241963959,58.2527779103485,1,"NB14",10
-6.95786046201879,58.3422561738372,2,"NB14",10
-6.78765635427913,58.3487505746648,3,"NB14",10
-6.77555431045193,58.2592497828542,4,"NB14",10
-6.94533241963959,58.2527779103485,5,"NB14",10
-6.95786046201879,58.3422561738372,1,"NB15",10
-6.97046413931292,58.4317314766101,2,"NB15",10
-6.79983149234444,58.4382485194183,3,"NB15",10
-6.78765635427913,58.3487505746648,4,"NB15",10
-6.95786046201879,58.3422561738372,5,"NB15",10
-6.97046413931292,58.4317314766101,1,"NB16",10
-6.98314408824893,58.5212038061387,2,"NB16",10
-6.81208034037051,58.5277436055594,3,"NB16",10
-6.79983149234444,58.4382485194183,4,"NB16",10
-6.97046413931292,58.4317314766101,5,"NB16",10
-6.98314408824893,58.5212038061387,1,"NB17",10
